,HouseDescription,Address,Cost,City/Province,Sqm,ZscoreCost,ZscoreSQM
1186,For Sale Residential 79 sqm. ,"Bocaue, Bulacan",1070000.0,Bulacan,79,-0.06932158697472261,-0.12009727350051334
1187,"For Sale Agricultural Farm 28,699 sqm. ","Rosario, La Union",28700000.0,Union,28699,-0.06361767513035826,-0.04130867807218865
1188,For Sale Residential 250 sqm. ,"Calaca, Batangas",1380000.0,Batangas,250,-0.06925759085920496,-0.11962652403097304
1189,For Sale Residential Farm 100 sqm. ,"Tanay, Rizal",320000.0,Rizal,100,-0.0694764162864589,-0.12003946216214875
1190,For Sale Residential Farm 120 sqm. ,"Dasmariñas, Cavite",960000.0,Cavite,120,-0.06934429527377728,-0.11998440374465866
1191,For Sale Residential 100 sqm. ,"Silang, Cavite",1950000.0,Cavite,100,-0.0691399205822854,-0.12003946216214875
1192,"For Sale Residential 1,163 sqm. ","Nasugbu, Batangas",34300000.0,Batangas,1163,-0.06246161626939409,-0.11711310727255024
1193,"For Sale Agricultural Farm 69,000 sqm. ","Talisay, Batangas",41400000.0,Batangas,69000,-0.060995898784957356,0.0696367860912255
1194,"For Sale Residential Farm 16,386 sqm. ","Bacong, Negros Oriental",24600000.0,Oriental,16386,-0.0644640753678499,-0.0752053927999651
1195,"For Sale Residential Farm 67,983 sqm. ","Villasis, Pangasinan",102000000.0,Pangasinan,67983,-0.04848569039666638,0.06683706556185423
1196,"For Sale Agricultural Farm 11,000 sqm. ","Talisay, Batangas",55000000.0,Batangas,11000,-0.05818832726547291,-0.09003262463004745
1197,For Sale Residential 225 sqm. ,"Baliuag, Bulacan",2430000.0,Bulacan,225,-0.06904082982277418,-0.11969534705283566
1198,"For Sale Commercial 50,000 sqm. ","Calatagan, Batangas",100000000.0,Batangas,50000,-0.04889856856129644,0.017331289475636093
1199,For Sale Residential Farm 100 sqm. ,"Cavinti, Laguna",900000.0,Laguna,100,-0.06935668161871618,-0.12003946216214875
1200,For Sale Residential 150 sqm. ,"Guiguinto, Bulacan",1950000.0,Bulacan,150,-0.0691399205822854,-0.11990181611842352
1201,For Sale Residential 251 sqm. ,"Alfonso, Cavite",5020000.0,Cavite,251,-0.06850615259957823,-0.11962377111009853
1202,For Sale Residential Farm 300 sqm. ,"Indang, Cavite",1440000.0,Cavite,300,-0.06924520451426605,-0.1194888779872478
1203,For Sale Residential 300 sqm. ,"Mactan, Lapu-Lapu, Cebu",6000000.0,Cebu,300,-0.06830384229890951,-0.1194888779872478
1204,For Sale Residential Farm 50 sqm. ,"Jalajala, Rizal",200000.0,Rizal,50,-0.0695011889763367,-0.12017710820587399
1205,"For Sale Agricultural Farm 1,000 sqm. ","Tiaong, Quezon",850000.0,Quezon,1000,-0.06936700357283193,-0.11756183337509452
1206,For Sale Residential Farm 250 sqm. ,"Amadeo, Cavite",1550000.0,Cavite,250,-0.0692224962152114,-0.11962652403097304
1207,For Sale Residential 80 sqm. ,"Tanay, Rizal",360000.0,Rizal,80,-0.06946815872316629,-0.12009452057963885
1208,For Sale Residential 130 sqm. ,"Angeles, Pampanga",3570000.0,Pampanga,130,-0.06880548926893504,-0.11995687453591361
1209,For Sale Agricultural Farm 300 sqm. ,"Mambajao, Camiguin",450000.0,Camiguin,300,-0.06944957920575794,-0.1194888779872478
1210,"For Sale Agricultural Farm 50,000 sqm. ","Burgos, Pangasinan",12500000.0,Pangasinan,50000,-0.0669619882638618,0.017331289475636093
1211,For Sale Agricultural Farm 300 sqm. ,"Alfonso, Cavite",1440000.0,Cavite,300,-0.06924520451426605,-0.1194888779872478
1212,For Sale Residential 280 sqm. ,"Trece Martires, Cavite",12500000.0,Cavite,280,-0.0669619882638618,-0.1195439364047379
1213,For Sale Residential 300 sqm. ,"San Juan, Batangas",6000000.0,Batangas,300,-0.06830384229890951,-0.1194888779872478
1214,"For Sale Agricultural Farm 430,000 sqm. ","Umingan, Pangasinan",86000000.0,Pangasinan,430000,-0.051788715713706905,1.0634412217874245
1215,"For Sale Residential 1,197 sqm. ","Silang, Cavite",11400000.0,Cavite,1197,-0.06718907125440833,-0.11701950796281708
1216,"For Sale Residential Farm 2,000 sqm. ","Naga, Camarines Sur",5000000.0,Sur,2000,-0.06851028138122454,-0.1148089125005898
1217,"For Sale Agricultural Farm 5,000 sqm. ","Plaridel, Bulacan",13000000.0,Bulacan,5000,-0.06685876872270428,-0.10655014987707569
1218,"For Sale Agricultural Farm 125,000 sqm. ","Tanjay, Negros Oriental",106000000.0,Oriental,125000,-0.04765993406740625,0.22380035506348905
1219,"For Sale Agricultural Farm 105,000 sqm. ","San Juan, Batangas",36800000.0,Batangas,105000,-0.06194551856360651,0.16874193757339492
1220,"For Sale Agricultural Farm 1,000 sqm. ","Jalajala, Rizal",2000000.0,Rizal,1000,-0.06912959862816964,-0.11756183337509452
1221,"For Sale Residential Farm 1,022 sqm. ","Trece Martires, Cavite",3000000.0,Cavite,1022,-0.06892315954585461,-0.11750126911585541
1222,"For Sale Agricultural Farm 1,000 sqm. ","Tiaong, Quezon",800000.0,Quezon,1000,-0.06937732552694768,-0.11756183337509452
1223,For Sale Residential 100 sqm. ,"Alcoy, Cebu",700000.0,Cebu,100,-0.06939796943517919,-0.12003946216214875
1224,For Sale Raw Land 425 sqm. ,"Tagaytay, Cavite",14000000.0,Cavite,425,-0.06665232964038925,-0.11914476287793471
1225,"For Sale Agricultural Farm 101,000 sqm. ","Calauag, Quezon",15200000.0,Quezon,101000,-0.06640460274161121,0.1577302540753761
1226,"For Sale Agricultural Farm 16,315 sqm. ","Borbon, Cebu",6200000.0,Cebu,16315,-0.0682625544824465,-0.07540085018205493
1227,"For Sale Residential Farm 2,194 sqm. ","Indang, Cavite",6140000.0,Cavite,2194,-0.0682749408273854,-0.11427484585093589
1228,"For Sale Agro-Industrial Farm 2,600 sqm. ","Villasis, Pangasinan",3900000.0,Pangasinan,2600,-0.06873736437177108,-0.11315715997588698
1229,"For Sale Agricultural Farm 16,000 sqm. ","Ivisan, Capiz",6250000.0,Capiz,16000,-0.06825223252833075,-0.07626802025752392
1230,"For Sale Agricultural Farm 630,000 sqm. ","Ivisan, Capiz",1000000.0,Capiz,630000,-0.06933603771048467,1.6140253966883658
1231,For Sale Residential 100 sqm. ,"Morong, Rizal",500000.0,Rizal,100,-0.06943925725164218,-0.12003946216214875
1232,"For Sale Agricultural Farm 12,588 sqm. ","Indang, Cavite",50400000.0,Cavite,12588,-0.05913794704412206,-0.08566098628133398
1233,"For Sale Agricultural Farm 3,599 sqm. ","General Trias, Cavite",43000000.0,Cavite,3599,-0.0606655962532533,-0.11040699202225678
1234,"For Sale Agricultural Farm 50,000 sqm. ","Burgos, Pangasinan",12500000.0,Pangasinan,50000,-0.0669619882638618,0.017331289475636093
1235,For Sale Residential Farm 480 sqm. ,"Tarlac City, Tarlac",1010000.0,Tarlac,480,-0.06933397331966153,-0.11899335222983697
1236,For Sale Residential 269 sqm. ,"Tagaytay, Cavite",5650000.0,Cavite,269,-0.06837609597771976,-0.11957421853435746
1237,"For Sale Agricultural Farm 2,141 sqm. ","Silang, Cavite",9630000.0,Cavite,2141,-0.06755446843010594,-0.11442075065728465
1238,For Sale Residential 60 sqm. ,"Pililla, Rizal",240000.0,Rizal,60,-0.06949293141304409,-0.12014957899712894
1239,For Sale Residential 267 sqm. ,"Alfonso, Cavite",5340000.0,Cavite,267,-0.06844009209323743,-0.11957972437610646
1240,For Sale Residential 558 sqm. ,"Mandaue, Cebu",20800000.0,Cebu,558,-0.06524854388064702,-0.1187786244016256
1241,"For Sale Agricultural Farm 1,500 sqm. ","Baao, Camarines Sur",350000.0,Sur,1500,-0.06947022311398944,-0.11618537293784216
1242,"For Sale Agricultural Farm 1,773 sqm. ","Silang, Cavite",8870000.0,Cavite,1773,-0.06771136213266536,-0.11543382553910238
1243,"For Sale Residential Farm 2,000 sqm. ","Naga, Camarines Sur",4000000.0,Sur,2000,-0.06871672046353958,-0.1148089125005898
1244,For Sale Residential 500 sqm. ,"Baguio City Economic Zone, Baguio, Benguet",4500000.0,Benguet,500,-0.06861350092238205,-0.11893829381234687
1245,"For Sale Residential 1,599 sqm. ","Bustos, Bulacan",8000000.0,Bulacan,1599,-0.06789096413427945,-0.1159128337712662
1246,"For Sale Agricultural Farm 2,141 sqm. ","Silang, Cavite",9630000.0,Cavite,2141,-0.06755446843010594,-0.11442075065728465
1247,For Sale Residential Farm 191 sqm. ,"Santo Tomas, Batangas",2009999.9999999998,Batangas,191,-0.0691275342373465,-0.11978894636256882
1248,For Sale Residential 150 sqm. ,"Silang, Cavite",975000.0,Cavite,150,-0.06934119868754254,-0.11990181611842352
1249,"For Sale Raw Land 578,254 sqm. ","Dumangas, Iloilo",347000000.0,Iloilo,578254,0.0020918847705166006,1.4715727531162452
1250,"For Sale Agricultural Farm 3,000 sqm. ","Tanay, Rizal",7500000.0,Rizal,3000,-0.06799418367543696,-0.1120559916260851
1251,For Sale Residential Farm 500 sqm. ,"Norzagaray, Bulacan",475000.0,Bulacan,500,-0.06944441822870007,-0.11893829381234687
1252,For Sale Residential 972 sqm. ,"Santa Rosa, Laguna",67400000.0,Laguna,972,-0.05562848264476651,-0.11763891515958064
1253,For Sale Residential 756 sqm. ,"Santa Rosa, Laguna",52400000.0,Laguna,756,-0.058725068879492,-0.11823354606847367
1254,"For Sale Residential Farm 36,000 sqm. ","Pili, Camarines Sur",243000000.0,Sur,36000,-0.019377779790246786,-0.021209602767429794
1255,"For Sale Residential Farm 2,666 sqm. ","Dauin, Negros Oriental",7500000.0,Oriental,2666,-0.06799418367543696,-0.11297546719816967
1256,"For Sale Agricultural Farm 16,800 sqm. ","Iloilo City, Iloilo",16800000.0,Iloilo,16800,-0.06607430020990716,-0.07406568355792015
1257,For Sale Memorial Lot 2 sqm. ,"Santa Rosa, Laguna",250000.0,Laguna,2,-0.06949086702222095,-0.1203092484078502
1258,For Sale Agricultural Farm 300 sqm. ,"Silang, Cavite",1500000.0,Cavite,300,-0.06923281816932715,-0.1194888779872478
1259,For Sale Residential 350 sqm. ,"Taytay, Rizal",16100000.000000002,Rizal,350,-0.06621880756752768,-0.11935123194352257
1260,"For Sale Agricultural Farm 3,866 sqm. ","Mendez (Mendez-Nuñez), Cavite",13500000.0,Cavite,3866,-0.06675554918154676,-0.10967196214876403
1261,"For Sale Residential 130,000 sqm. ","Malasiqui, Pangasinan",36400000.0,Pangasinan,130000,-0.06202809419653252,0.23756495943601258
1262,For Sale Agricultural Farm 100 sqm. ,"Morong, Rizal",388800.0,Rizal,100,-0.06946221327759562,-0.12003946216214875
1263,For Sale Residential 311 sqm. ,"Dagupan, Pangasinan",3730000.0,Pangasinan,311,-0.06877245901576463,-0.11945859585762826
1264,For Sale Residential 700 sqm. ,"Passi, Iloilo",3150000.0,Iloilo,700,-0.06889219368350735,-0.11838770963744592
1265,For Sale Agricultural Farm 350 sqm. ,"Magallanes, Cavite",1230000.0,Cavite,350,-0.06928855672155221,-0.11935123194352257
1266,"For Sale Residential 2,500 sqm. ","Pagsanjan, Laguna",5000000.0,Laguna,2500,-0.06851028138122454,-0.11343245206333745
1267,For Sale Commercial 868 sqm. ,"Makati, Metro Manila",174000000.0,Manila,868,-0.03362207646998404,-0.11792521893052914
1268,For Sale Residential Farm 150 sqm. ,"Mendez (Mendez-Nuñez), Cavite",975000.0,Cavite,150,-0.06934119868754254,-0.11990181611842352
1269,"For Sale Agricultural Farm 2,000 sqm. ","Nasugbu, Batangas",3000000.0,Batangas,2000,-0.06892315954585461,-0.1148089125005898
1270,"For Sale Agricultural Farm 79,805 sqm. ","Cateel, Davao Oriental",7900000.0,Oriental,79805,-0.06791160804251095,0.09938209614024886
1271,"For Sale Agricultural Farm 17,000 sqm. ","Real, Quezon",3500000.0,Quezon,17000,-0.06881994000469709,-0.07351509938301921
1272,For Sale Residential 96 sqm. ,"Calumpit, Bulacan",940800.0,Bulacan,96,-0.06934825890415772,-0.12005047384564677
1273,For Sale Residential Farm 150 sqm. ,"Amadeo, Cavite",825000.0,Cavite,150,-0.0693721645498898,-0.11990181611842352
1274,For Sale Residential 750 sqm. ,"Cagayan de Oro, Misamis Oriental",2500000.0,Oriental,750,-0.06902637908701212,-0.11825006359372069
1275,"For Sale Agricultural Farm 30,086 sqm. ","Daet, Camarines Norte",6000000.0,Norte,30086,-0.06830384229890951,-0.037490376819250625
1276,"For Sale Agricultural Farm 154,590 sqm. ","Maragondon, Cavite",108000000.0,Cavite,154590,-0.04724705590277618,0.3052592837400833
1277,For Sale Residential 184 sqm. ,"Taytay, Rizal",3090000.0,Rizal,184,-0.06890458002844625,-0.11980821680869035
1278,"For Sale Residential 1,200 sqm. ","New Manila, Quezon City / QC, Metro Manila",192000000.0,Manila,1200,-0.02990617298831345,-0.11701124920019357
1279,For Sale Residential 120 sqm. ,"San Jose del Monte, Bulacan",1750000.0,Bulacan,120,-0.0691812083987484,-0.11998440374465866
1280,For Sale Residential 120 sqm. ,"Tanauan, Batangas",1340000.0,Batangas,120,-0.06926584842249756,-0.11998440374465866
1281,"For Sale Agricultural Farm 14,465 sqm. ","Abucay, Bataan",28900000.0,Bataan,14465,-0.06357638731389527,-0.08049375379988864
1282,"For Sale Residential Farm 20,000 sqm. ","Pilar, Bataan",100000000.0,Bataan,20000,-0.04889856856129644,-0.0652563367595051
1283,For Sale Residential Farm 100 sqm. ,"San Jose del Monte, Bulacan",250000.0,Bulacan,100,-0.06949086702222095,-0.12003946216214875
1284,For Sale Residential 150 sqm. ,"Silang, Cavite",870000.0,Cavite,150,-0.06936287479118562,-0.11990181611842352
1286,For Sale Residential 50 sqm. ,"Teresa, Rizal",244400.0,Rizal,50,-0.0694920230810819,-0.12017710820587399
1287,For Sale Agricultural Farm 250 sqm. ,"Magallanes, Cavite",875000.0,Cavite,250,-0.06936184259577405,-0.11962652403097304
1288,For Sale Residential 120 sqm. ,"General Trias, Cavite",4500000.0,Cavite,120,-0.06861350092238205,-0.11998440374465866
1289,For Sale Residential 218 sqm. ,"Dasmariñas, Cavite",1090000.0,Cavite,218,-0.06931745819307632,-0.11971461749895719
1290,"For Sale Raw Land 10,500 sqm. ","Tigbauan, Iloilo",4160000.0,Iloilo,10500,-0.06868369021036917,-0.0914090850672998
1291,For Sale Residential Farm 150 sqm. ,"Indang, Cavite",567000.0,Cavite,150,-0.06942542583312708,-0.11990181611842352
1292,For Sale Residential 185 sqm. ,"Baliuag, Bulacan",2560000.0,Bulacan,185,-0.06901399274207322,-0.11980546388781585
1293,For Sale Residential 270 sqm. ,"Plaridel, Bulacan",2780000.0,Bulacan,270,-0.06896857614396391,-0.11957146561348295
1294,For Sale Residential 120 sqm. ,"Plaridel, Bulacan",1200000.0,Bulacan,120,-0.06929474989402166,-0.11998440374465866
1295,"For Sale Commercial 40,000 sqm. ","San Juan, Batangas",98000000.0,Batangas,40000,-0.04931144672592651,-0.010197919269410969
1296,For Sale Others 100 sqm. ,"Medellin, Cebu",300000.0,Cebu,100,-0.06948054506810519,-0.12003946216214875
1297,For Sale Residential Farm 200 sqm. ,"Amadeo, Cavite",1200000.0,Cavite,200,-0.06929474989402166,-0.11976417007469828
1298,For Sale Residential Farm 250 sqm. ,"Magallanes, Cavite",1000000.0,Cavite,250,-0.06933603771048467,-0.11962652403097304
1299,For Sale Agricultural Farm 100 sqm. ,"Indang, Cavite",380000.0,Cavite,100,-0.06946402994152,-0.12003946216214875
1300,For Sale Residential 100 sqm. ,"Norzagaray, Bulacan",250000.0,Bulacan,100,-0.06949086702222095,-0.12003946216214875
1301,For Sale Residential 40 sqm. ,"Norzagaray, Bulacan",326000.0,Bulacan,40,-0.06947517765196501,-0.12020463741461904
1302,"For Sale Commercial 1,370 sqm. ","Dagupan, Pangasinan",16399999.999999998,Pangasinan,1370,-0.06615687584283317,-0.11654325265152778
1303,For Sale Residential 276 sqm. ,"Tagaytay, Cavite",3860000.0,Cavite,276,-0.06874562193506367,-0.11955494808823591
1304,"For Sale Raw Land 6,000 sqm. ","Alfonso, Cavite",21000000.0,Cavite,6000,-0.06520725606418402,-0.10379722900257098
1305,For Sale Residential Farm 129 sqm. ,"Santa Rosa, Laguna",4450000.0,Laguna,129,-0.0686238228764978,-0.1199596274567881
1306,For Sale Residential Farm 150 sqm. ,"Amadeo, Cavite",900000.0,Cavite,150,-0.06935668161871618,-0.11990181611842352
1307,For Sale Residential 204 sqm. ,"Lipa, Batangas",1740000.0,Batangas,204,-0.06918327278957155,-0.11975315839120027
1308,For Sale Residential Farm 100 sqm. ,"El Nido (Bacuit), Palawan",800000.0,Palawan,100,-0.06937732552694768,-0.12003946216214875
1309,For Sale Agricultural Farm 538 sqm. ,"Indang, Cavite",2069999.9999999998,Cavite,538,-0.06911514789240758,-0.11883368281911569
1310,"For Sale Residential 1,000 sqm. ","Alfonso, Cavite",3500000.0,Cavite,1000,-0.06881994000469709,-0.11756183337509452
1311,For Sale Residential Farm 763 sqm. ,"Calamba, Laguna",5190000.0,Laguna,763,-0.06847105795558468,-0.11821427562235212
1312,For Sale Residential 300 sqm. ,"Dasmariñas, Cavite",6000000.0,Cavite,300,-0.06830384229890951,-0.1194888779872478
1313,"For Sale Residential 1,000 sqm. ","Alfonso, Cavite",3500000.0,Cavite,1000,-0.06881994000469709,-0.11756183337509452
1314,"For Sale Agricultural Farm 180,000 sqm. ","Masinloc, Zambales",126000000.0,Zambales,180000,-0.0435311524211056,0.37521100316124784
1315,"For Sale Agricultural Farm 48,000 sqm. ","Basud, Camarines Norte",4500000.0,Norte,48000,-0.06861350092238205,0.01182544772662668
1316,"For Sale Residential Farm 15,255 sqm. ","Lopez, Quezon",38100000.0,Quezon,15255,-0.06167714775659696,-0.07831894630902993
1317,For Sale Residential 104 sqm. ,"Pililla, Rizal",468000.0,Rizal,104,-0.06944586330227627,-0.12002845047865073
1318,For Sale Residential Farm 300 sqm. ,"Indang, Cavite",1050000.0,Cavite,300,-0.06932571575636892,-0.1194888779872478
1319,For Sale Residential 825 sqm. ,"Liloan, Cebu",6600000.0,Cebu,825,-0.06817997884952048,-0.11804359452813283
1320,"For Sale Raw Land 9,933 sqm. ","Consolacion, Cebu",149000000.0,Cebu,9933,-0.03878305352785985,-0.09296999120314398
1321,For Sale Residential 376 sqm. ,"Nasugbu, Batangas",5260000.0,Batangas,376,-0.06845660721982263,-0.11927965600078545
1322,For Sale Others 120 sqm. ,"Norzagaray, Bulacan",300000.0,Bulacan,120,-0.06948054506810519,-0.11998440374465866
1323,"For Sale Commercial 1,260 sqm. ","Muntinlupa, Metro Manila",65000000.0,Manila,1260,-0.05612393644232259,-0.11684607394772328
1324,"For Sale Residential Farm 340,000 sqm. ","Laur, Nueva Ecija",34000000.0,Ecija,340000,-0.0625235479940886,0.8156783430820008
1325,For Sale Residential 320 sqm. ,"Tagaytay, Cavite",2700000.0,Cavite,320,-0.06898509127054912,-0.11943381956975771
1326,"For Sale Agricultural Farm 13,789 sqm. ","Silang, Cavite",48300000.0,Cavite,13789,-0.05957146911698363,-0.08235472831105382
1327,"For Sale Commercial 2,000 sqm. ","Bocaue, Bulacan",30000000.0,Bulacan,2000,-0.06334930432334873,-0.1148089125005898
1328,For Sale Residential 240 sqm. ,"San Jose del Monte, Bulacan",5520000.0,Bulacan,240,-0.06840293305842073,-0.11965405323971809
1329,For Sale Residential 300 sqm. ,"Mactan, Lapu-Lapu, Cebu",3500000.0,Cebu,300,-0.06881994000469709,-0.1194888779872478
1330,"For Sale Residential Farm 239,805 sqm. ","Naga, Camarines Sur",456000000.0,Sur,239805,0.024593744742855153,0.5398494360610018
1331,For Sale Residential 140 sqm. ,"Lipa, Batangas",997315.0,Batangas,140,-0.06933659199942069,-0.11992934532716856
1332,For Sale Residential 250 sqm. ,"Magallanes, Cavite",1000000.0,Cavite,250,-0.06933603771048467,-0.11962652403097304
1333,"For Sale Residential Farm 1,840 sqm. ","Tanay, Rizal",2500000.0,Rizal,1840,-0.06902637908701212,-0.11524937984051056
1334,For Sale Residential 100 sqm. ,"Pililla, Rizal",450000.0,Rizal,100,-0.06944957920575794,-0.12003946216214875
1335,"For Sale Agricultural Farm 12,000 sqm. ","Indang, Cavite",20400000.0,Cavite,12000,-0.06533111951357304,-0.08727970375554274
1336,For Sale Residential 165 sqm. ,"Balamban, Cebu",536200.0,Cebu,165,-0.06943178415686238,-0.11986052230530594
1337,For Sale Others 100 sqm. ,"Concepcion, Tarlac",1200000.0,Tarlac,100,-0.06929474989402166,-0.12003946216214875
1338,For Sale Residential Farm 500 sqm. ,"Alfonso, Cavite",1900000.0,Cavite,500,-0.06915024253640115,-0.11893829381234687
1339,"For Sale Agricultural Farm 10,500 sqm. ","Calaca, Batangas",7350000.0,Batangas,10500,-0.06802514953778421,-0.0914090850672998
1340,For Sale Others 250 sqm. ,"Tarlac City, Tarlac",1000000.0,Tarlac,250,-0.06933603771048467,-0.11962652403097304
1341,"For Sale Agricultural Farm 46,000 sqm. ","Calaca, Batangas",23000000.0,Batangas,46000,-0.06479437789955396,0.006319605977617268
1342,For Sale Residential 188 sqm. ,"San Jose del Monte, Bulacan",4139999.9999999995,Bulacan,188,-0.06868781899201547,-0.11979720512519233
