,Bedrooms,Bathrooms,Sqm,Cost,Zscore
5756,4,3,112,7000000.0,-0.15625978366514914
5757,5,5,470,39000000.0,1.4602122106973532
5758,3,3,177,32300000.0,1.1217633868777044
5759,3,3,85,11000000.0,0.04579921563016367
5760,3,2,68,2500000.0,-0.38357615787237603
5761,2,1,36,1890000.0,-0.41439015526491124
5762,2,1,21,1210000.0,-0.4487401851451144
5763,4,3,125,10200000.0,0.005387415771101109
5764,4,3,250,15000000.0,0.24785821492547647
5765,3,2,180,7000000.0,-0.15625978366514914
5766,3,1,54,1700000.0,-0.4239879577314386
5767,3,1,62,5230000.0,-0.24567089085332505
5768,5,3,200,11000000.0,0.04579921563016367
5769,4,2,187,6000000.0,-0.20677453348897734
5770,0,1,24,1140000.0,-0.45227621763278236
5771,3,2,95,6060000.0,-0.20374364849954762
5772,5,3,166,11000000.0,0.04579921563016367
5773,2,1,52,2940000.0,-0.3613496679498916
5774,4,2,120,4500000.0,-0.28254665822471964
5775,3,1,54,2120000.0,-0.40277176280543076
5776,3,4,245,20000000.0,0.5004319640446174
5777,3,2,105,3500000.0,-0.33306140804854784
5778,3,3,220,28300000.0,0.9197043875823915
5779,2,2,62,5880000.0,-0.21283630346783672
5780,5,3,166,12300000.0,0.11146839040114033
5781,0,1,28,1610000.0,-0.4285342852155831
5782,2,1,44,1160000.0,-0.4512659226363058
5783,4,3,192,13200000.0,0.1569316652425857
5784,4,2,66,4000000.0,-0.30780403313663374
5785,3,2,75,4930000.0,-0.2608253158004735
5787,2,1,50,2680000.0,-0.37448350290408694
5788,4,3,120,4440000.0,-0.2855775432141493
5789,2,2,46,5250000.0,-0.2446605958568485
5790,0,1,24,650000.0,-0.4770284450464582
5791,5,3,158,12500000.0,0.12157134036590597
5792,3,3,77,3300000.0,-0.34316435801331346
5793,2,2,47,3630000.0,-0.32649449057145014
5794,5,5,232,20000000.0,0.5004319640446174
5795,3,3,208,10400000.0,0.015490365735866748
5796,2,2,108,5000000.0,-0.25728928331280554
5797,4,3,170,9000000.0,-0.055230284017492734
5798,3,1,43,2500000.0,-0.38357615787237603
5799,3,1,42,2000000.0,-0.40883353278429013
5800,7,7,500,18000000.0,0.3994024643969611
5801,3,1,35,1700000.0,-0.4239879577314386
5802,5,3,143,8920000.0,-0.059271464003398985
5803,2,1,40,2750000.0,-0.37094747041641896
5804,3,2,70,4500000.0,-0.28254665822471964
5805,3,1,35,1700000.0,-0.4239879577314386
5806,2,1,46,4230000.0,-0.29618564067715325
5807,3,2,64,3630000.0,-0.32649449057145014
5808,3,1,35,1660000.0,-0.42600854772439173
5809,2,2,88,5000000.0,-0.25728928331280554
5810,2,2,50,2500000.0,-0.38357615787237603
5811,0,1,300,3900000.0,-0.3128555081190165
5812,2,1,36,3160000.0,-0.35023642298864943
5813,3,3,74,5150000.0,-0.2497120708392313
5814,3,1,78,2790000.0,-0.36892688042346583
5815,4,2,121,6570000.0,-0.17798112608939526
5816,3,2,66,5400000.0,-0.23708338338327425
5817,3,2,65,8880000.0,-0.06129205399635211
5818,2,1,36,1890000.0,-0.41439015526491124
5819,2,1,54,2780000.0,-0.36943202792170415
5820,6,7,600,35000000.0,1.2581532114020404
5821,5,3,97,9370000.0,-0.036539826582676294
5822,2,2,85,5200000.0,-0.24718633334803988
5823,5,5,255,13500000.0,0.17208609018973417
5824,4,3,83,6770000.0,-0.1678781761246296
5825,3,2,72,5200000.0,-0.24718633334803988
5826,3,2,72,6290000.0,-0.19212525604006714
5827,15,10,3000,30000000.0,1.0055794622828995
5828,2,2,62,5880000.0,-0.21283630346783672
5829,5,3,166,8840000.0,-0.06331264398930524
5830,4,3,110,6010000.0,-0.20626938599073905
5832,4,2,81,4460000.0,-0.28456724821767276
5833,4,2,109,15000000.0,0.24785821492547647
5834,3,2,55,3080000.0,-0.3542776029745557
5835,4,3,264,51600000.0,2.0966980584775885
5836,3,2,96,4970000.0,-0.2588047258075204
5837,2,2,53,5360000.0,-0.23910397337622738
5838,2,2,46,5250000.0,-0.2446605958568485
5839,0,1,27,1430000.0,-0.4376269401838722
5840,4,3,190,10800000.0,0.035696265665398026
5841,5,3,200,11000000.0,0.04579921563016367
5842,3,2,57,1900000.0,-0.413885007766673
5843,2,1,44,1800000.0,-0.41893648274905576
5844,4,4,172,18000000.0,0.3994024643969611
5845,4,2,74,3900000.0,-0.3128555081190165
5846,4,2,77,5460000.0,-0.23405249839384457
5847,4,3,110,6360000.0,-0.18858922355239918
5848,3,1,42,1820000.0,-0.4179261877525792
5849,2,1,40,594000.0,-0.4798572710365926
5850,6,6,665,40000000.0,1.5107269605211815
5851,3,2,96,5720000.0,-0.22091866343964922
5852,3,3,232,16000000.0,0.2983729647493047
5853,6,6,665,40000000.0,1.5107269605211815
5854,3,2,96,5720000.0,-0.22091866343964922
5855,3,3,232,16000000.0,0.2983729647493047
5856,3,1,42,2150000.0,-0.4012563203107159
5857,2,2,53,4910000.0,-0.26183561079695006
5858,2,1,35,1580000.0,-0.430049727710298
5859,3,1,45,2250000.0,-0.39620484532833306
5860,4,3,85,6290000.0,-0.19212525604006714
5861,0,1,22,1000000.0,-0.45934828260811833
5862,2,1,36,3710000.0,-0.3224533105855439
5863,0,1,24,1200000.0,-0.4492453326433527
5864,3,1,78,2790000.0,-0.36892688042346583
5865,4,2,121,6570000.0,-0.17798112608939526
5866,0,1,38,895000.0,-0.4646523313396203
5867,4,4,400,45000000.0,1.7633007096403224
5868,3,2,203,19600000.0,0.48022606411508617
5869,2,1,62,2270000.0,-0.3951945503318565
5870,4,2,124,6520000.0,-0.18050686358058665
5871,4,3,110,5620000.0,-0.22597013842203204
5872,5,3,142,11000000.0,0.04579921563016367
5873,2,2,69,4130000.0,-0.30123711565953604
5874,3,2,95,3060000.0,-0.3552878979710322
5875,3,2,63,6870000.0,-0.1628267011422468
5876,0,1,40,790000.0,-0.4699563800711222
5877,3,2,66,4890000.0,-0.26284590579342665
5878,4,4,117,6700000.0,-0.17141420861229759
5879,4,2,84,3000000.0,-0.35831878296046193
5880,2,2,53,4500000.0,-0.28254665822471964
5881,0,1,40,790000.0,-0.4699563800711222
5882,2,1,40,4080000.0,-0.3037628531507275
5883,4,3,173,9360000.0,-0.03704497408091458
5884,2,2,105,5500000.0,-0.23203190840089144
5885,3,1,53,2470000.0,-0.3850916003670909
5886,4,3,350,48000000.0,1.914844959111807
5887,3,2,72,2900000.0,-0.3633702579428447
5888,5,4,320,24500000.0,0.7277483382518444
5889,4,4,180,14500000.0,0.22260084001356237
5890,2,1,36,2370000.0,-0.3901430753494737
5891,4,4,249,25700000.0,0.7883660380404383
5892,2,2,84,3840000.0,-0.31588639310844624
5894,0,1,30,2300000.0,-0.39367910783714166
5895,2,1,42,1600000.0,-0.4290394327138214
5896,3,1,42,1990000.0,-0.4093386802825284
5897,3,2,100,5600000.0,-0.2269804334185086
5898,3,1,44,1790000.0,-0.41944163024729403
5899,4,2,73,2100000.0,-0.4037820578019073
5900,2,1,52,1600000.0,-0.4290394327138214
5901,2,2,86,4300000.0,-0.29264960818948527
5902,3,1,54,2330000.0,-0.3921636653424268
5903,4,3,125,9800000.0,-0.014818484158430172
5904,2,2,40,3120000.0,-0.35225701298160256
5905,3,4,305,34800000.0,1.2480502614372748
5906,3,1,50,3660000.0,-0.32497904807673533
5907,3,1,58,5810000.0,-0.21637233595550467
5908,4,2,117,5150000.0,-0.2497120708392313
5909,3,2,204,9850000.0,-0.012292746667238761
5910,0,1,24,733000.0,-0.47283572081108044
5911,0,1,32,1700000.0,-0.4239879577314386
5912,3,1,42,1880000.0,-0.4148953027631495
5913,0,1,22,650000.0,-0.4770284450464582
5914,2,1,44,2010000.0,-0.40832838528605186
5915,3,3,80,8500000.0,-0.08048765892940683
5916,3,1,42,2330000.0,-0.3921636653424268
5917,3,1,42,1830000.0,-0.4174210402543409
5918,3,1,42,2150000.0,-0.4012563203107159
5919,3,2,65,5900000.0,-0.21182600847136016
5920,2,2,80,3600000.0,-0.328009933066165
5921,4,3,120,5600000.0,-0.2269804334185086
5922,2,1,40,3160000.0,-0.35023642298864943
5923,5,4,330,48000000.0,1.914844959111807
5924,5,5,398,39000000.0,1.4602122106973532
5925,3,2,99,6700000.0,-0.17141420861229759
5926,4,3,120,5450000.0,-0.23455764589208283
5927,5,3,97,10500000.0,0.02054184071824957
5928,4,3,187,12200000.0,0.1064169154187575
5929,3,2,66,5730000.0,-0.22041351594141095
5930,3,2,85,6200000.0,-0.19667158352421168
5931,4,3,190,10800000.0,0.035696265665398026
5932,2,1,40,2800000.0,-0.36842173292522756
5933,4,3,85,7540000.0,-0.1289818187602819
5934,6,3,110,7000000.0,-0.15625978366514914
5935,2,4,350,13000000.0,0.14682871527782007
5936,3,3,154,8109999.999999999,-0.10018841136069988
5937,2,3,170,18200000.0,0.4095054143617267
5938,3,3,220,11000000.0,0.04579921563016367
5939,0,0,50,3700000.0,-0.3229584580837822
5940,4,3,120,5600000.0,-0.2269804334185086
5941,3,4,112,6280000.0,-0.19263040353830543
5942,2,1,44,1880000.0,-0.4148953027631495
5943,4,3,99,5810000.0,-0.21637233595550467
5944,2,1,40,4130000.0,-0.30123711565953604
5945,3,2,66,5080000.0,-0.2532481033268993
5946,2,1,22,1000000.0,-0.45934828260811833
5947,2,1,52,3350000.0,-0.34063862052212207
5948,2,2,53,5150000.0,-0.2497120708392313
5949,2,2,97,6400000.0,-0.18656863355944606
5950,4,3,110,11700000.0,0.0811595405068434
5951,4,3,83,6020000.0,-0.20576423849250078
5952,3,2,85,6000000.0,-0.20677453348897734
5953,3,3,113,5550000.0,-0.22950617090970002
5954,4,4,169,12500000.0,0.12157134036590597
5955,2,2,53,5160000.0,-0.249206923340993
5956,3,2,120,7000000.0,-0.15625978366514914
5957,2,1,46,3980000.0,-0.30881432813311027
5958,3,1,42,1920000.0,-0.4128747127701964
5959,2,1,42,2310000.0,-0.3931739603389034
5960,3,3,127,8600000.0,-0.075436183947024
5961,3,2,60,1000000.0,-0.45934828260811833
5962,2,1,36,4240000.0,-0.295680493178915
5963,5,3,166,9560000.0,-0.02694202411614894
5964,5,3,100,12900000.0,0.14177724029543726
5966,0,3,20,1100000.0,-0.4542968076257355
5967,4,3,151,5690000.0,-0.22243410593436408
5968,3,1,60,5080000.0,-0.2532481033268993
5969,3,2,218,9850000.0,-0.012292746667238761
5970,0,1,67,19300000.0,0.4650716391679377
5971,2,1,22,1110000.0,-0.4537916601274972
5972,4,2,368,27500000.0,0.879292587723329
5973,3,3,113,5550000.0,-0.22950617090970002
5974,2,2,53,5150000.0,-0.2497120708392313
5975,2,1,46,3980000.0,-0.30881432813311027
5976,3,1,42,1920000.0,-0.4128747127701964
5977,3,2,85,6000000.0,-0.20677453348897734
5978,2,1,42,2310000.0,-0.3931739603389034
5979,5,3,166,9560000.0,-0.02694202411614894
5980,0,3,20,1100000.0,-0.4542968076257355
5981,3,2,73,4520000.0,-0.28153636322824305
5982,2,1,22,1110000.0,-0.4537916601274972
5983,4,3,151,5690000.0,-0.22243410593436408
5984,4,2,368,27500000.0,0.879292587723329
5985,3,2,70,4000000.0,-0.30780403313663374
5986,3,2,218,9850000.0,-0.012292746667238761
5987,0,1,67,19300000.0,0.4650716391679377
5988,3,1,60,5080000.0,-0.2532481033268993
5989,5,5,393,27500000.0,0.879292587723329
5990,3,2,153,8800000.0,-0.06533323398225838
5991,4,4,400,40000000.0,1.5107269605211815
5992,2,1,36,1600000.0,-0.4290394327138214
5993,4,3,240,11800000.0,0.08621101548922623
5994,2,1,36,2000000.0,-0.40883353278429013
5995,2,1,64,3370000.0,-0.3396283255256455
5996,4,2,180,8500000.0,-0.08048765892940683
5998,3,3,240,22000000.0,0.6014614636922738
5999,2,1,36,2100000.0,-0.4037820578019073
6000,2,1,56,3060000.0,-0.3552878979710322
6001,0,1,32,6100000.0,-0.2017230585065945
6002,2,1,36,1740000.0,-0.4219673677384855
6003,2,1,40,3160000.0,-0.35023642298864943
6004,2,1,44,1500000.0,-0.43409090769620423
6005,2,1,22,1040000.0,-0.4573276926151652
6006,4,2,120,7500000.0,-0.13100240875323502
6007,3,1,42,2030000.0,-0.4073180902895753
6008,5,5,730,55000000.0,2.2684482078786044
6009,2,1,46,3590000.0,-0.3285150805644033
6010,0,1,21,630557.0,-0.4780106033272829
6011,4,5,309,34000000.0,1.2076384615782123
6012,3,1,53,2400000.0,-0.3886276328547588
6013,3,2,70,3200000.0,-0.3482158329956963
6014,2,1,40,3190000.0,-0.3487209804939346
6015,2,1,42,1650000.0,-0.42651369522263
6016,2,1,36,2470000.0,-0.3850916003670909
6017,4,3,110,7500000.0,-0.13100240875323502
6018,5,3,97,7340000.0,-0.13908476872504755
6019,3,2,76,4670000.0,-0.2739591507546688
6020,3,3,183,37000000.0,1.3591827110496968
6021,5,7,400,53000000.0,2.167418708230948
6022,3,4,380,45000000.0,1.7633007096403224
6023,3,1,166,7800000.0,-0.11584798380608657
6024,3,2,70,4000000.0,-0.30780403313663374
6025,3,2,73,4520000.0,-0.28153636322824305
6026,3,2,90,7000000.0,-0.15625978366514914
6027,4,1,57,12000000.0,0.09631396545399187
6028,3,2,230,11800000.0,0.08621101548922623
6029,2,1,33,673200.0,-0.47585650285054537
6030,3,2,50,3150000.0,-0.3507415704868877
6031,3,3,85,4890000.0,-0.26284590579342665
6032,2,2,53,4190000.000000001,-0.2982062306701063
6033,3,2,83,3500000.0,-0.33306140804854784
6034,3,2,85,8980000.0,-0.0562405790139693
6035,2,1,44,1140000.0,-0.45227621763278236
6036,5,3,166,9750000.0,-0.017344221649621582
6037,2,1,56,3320000.0,-0.34215406301683693
6038,2,1,74,3000000.0,-0.35831878296046193
6039,5,2,120,12000000.0,0.09631396545399187
6040,3,2,78,5000000.0,-0.25728928331280554
6041,3,2,73,4550000.0,-0.28002092073352824
6042,2,2,53,5960000.0,-0.20879512348193047
6043,3,3,150,12000000.0,0.09631396545399187
6044,4,5,309,34000000.0,1.2076384615782123
6045,0,1,24,1190000.0,-0.44975048014159097
6046,4,3,100,4090000.0,-0.3032577056524892
6047,3,2,90,3850000.0,-0.31538124561020797
6048,4,3,252,22700000.0,0.6368217885689536
6049,3,2,112,6700000.0,-0.17141420861229759
6050,3,3,130,10500000.0,0.02054184071824957
6051,2,1,80,7000000.0,-0.15625978366514914
6052,2,2,88,5510000.0,-0.23152676090265314
6053,3,2,90,3000000.0,-0.35831878296046193
6054,0,1,50,1700000.0,-0.4239879577314386
6055,2,1,46,1010000.0,-0.45884313510988006
6056,3,2,65,5500000.0,-0.23203190840089144
6057,2,1,66,2300000.0,-0.39367910783714166
6058,3,1,50,6540000.0,-0.1794965685841101
6059,3,2,65,7950000.0,-0.10827077133251234
6060,5,3,142,7840000.0,-0.11382739381313345
6061,4,3,100,6470000.0,-0.18303260107177807
6062,5,4,205,5500000.0,-0.23203190840089144
6063,3,3,52,5260000.0,-0.2441554483586102
6064,4,3,85,5810000.0,-0.21637233595550467
6065,4,3,153,8500000.0,-0.08048765892940683
6066,3,2,66,7000000.0,-0.15625978366514914
6067,3,2,100,4170000.0,-0.2992165256665829
6068,3,2,101,6200000.0,-0.19667158352421168
6069,0,1,50,1700000.0,-0.4239879577314386
6070,2,1,46,1010000.0,-0.45884313510988006
6071,3,2,65,5500000.0,-0.23203190840089144
6072,4,3,100,6470000.0,-0.18303260107177807
6073,3,1,50,6540000.0,-0.1794965685841101
6074,5,4,205,5500000.0,-0.23203190840089144
6075,3,2,65,7950000.0,-0.10827077133251234
6076,5,3,142,7840000.0,-0.11382739381313345
6077,4,3,153,8500000.0,-0.08048765892940683
6078,4,3,85,5810000.0,-0.21637233595550467
6079,3,3,52,5260000.0,-0.2441554483586102
6080,3,2,66,7000000.0,-0.15625978366514914
6081,2,1,35,2340000.0,-0.39165851784418854
6082,3,3,280,30000000.0,1.0055794622828995
6083,3,3,115,6800000.0,-0.16636273362991477
6084,2,1,50,4640000.0,-0.27547459324938367
6085,2,1,35,2030000.0,-0.4073180902895753
6086,2,1,56,3630000.0,-0.32649449057145014
6087,3,2,104,6010000.0,-0.20626938599073905
6088,2,1,40,3250000.0,-0.34569009550450486
6089,5,3,166,9900000.0,-0.00976700917604735
6090,2,2,53,4860000.0,-0.26436134828814145
6091,3,2,120,7000000.0,-0.15625978366514914
6092,2,1,40,4110000.000000001,-0.30224741065601257
6093,3,1,42,2150000.0,-0.4012563203107159
6094,3,1,93,4710000.0,-0.2719385607617157
6095,2,1,36,2170000.0,-0.4002460253142393
6096,2,1,35,1820000.0,-0.4179261877525792
6097,0,1,22,650000.0,-0.4770284450464582
6098,2,1,40,7340000.0,-0.13908476872504755
6099,3,2,85,8750000.0,-0.06785897147344978
6100,4,3,170,6500000.0,-0.18151715857706324
6101,2,1,46,1400000.0,-0.4391423826785871
6102,2,1,42,1790000.0,-0.41944163024729403
6103,2,1,44,1550000.0,-0.43156517020501284
6104,4,5,204,14000000.0,0.19734346510164827
6105,2,2,53,4190000.000000001,-0.2982062306701063
6106,4,2,82,5340000.0,-0.24011426837270394
6107,3,2,83,3500000.0,-0.33306140804854784
6108,0,1,27,1370000.0,-0.4406578251733019
6109,3,3,133,6700000.0,-0.17141420861229759
6110,6,6,400,18000000.0,0.3994024643969611
6111,4,2,83,6440000.0,-0.18454804356649293
6112,0,1,35,750000.0,-0.47197697006407535
6113,3,2,74,3410000.0,-0.33760773553269235
6114,3,2,54,3400000.0,-0.3381128830309306
6115,2,1,52,5300000.0,-0.24213485836565707
6116,4,3,99,6500000.0,-0.18151715857706324
6117,4,4,231,18800000.0,0.4398142642560236
6118,3,2,63,6020000.0,-0.20576423849250078
6119,3,2,56,6570000.0,-0.17798112608939526
6120,3,2,75,5300000.0,-0.24213485836565707
6121,2,1,45,1440000.0,-0.4371217926856339
6122,2,1,50,3840000.0,-0.31588639310844624
6123,2,1,44,1990000.0,-0.4093386802825284
6124,2,1,53,3630000.0,-0.32649449057145014
6125,4,2,72,11900000.0,0.09126249047160905
6126,3,3,113,6280000.0,-0.19263040353830543
6127,4,3,174,9960000.0,-0.006736124186617659
6128,3,2,81,4000000.0,-0.30780403313663374
6129,0,1,22,670000.0,-0.47601815004998166
6130,2,1,52,9500000.0,-0.02997290910557863
6131,4,3,133,6000000.0,-0.20677453348897734
6132,4,2,116,4680000.0,-0.27345400325643054
6133,5,3,370,17000000.0,0.3488877145731329
6134,5,6,500,60000000.0,2.5210219569977452
6135,4,3,160,8500000.0,-0.08048765892940683
6136,2,1,46,1570000.0,-0.43055487520853625
6137,3,2,82,4910000.0,-0.26183561079695006
6138,3,3,106,7400000.0,-0.13605388373561786
6139,4,3,228,14500000.0,0.22260084001356237
6140,4,3,107,7730000.0,-0.11938401629375454
6141,2,1,46,1570000.0,-0.43055487520853625
6142,5,6,500,60000000.0,2.5210219569977452
6143,4,3,160,8500000.0,-0.08048765892940683
6144,3,3,106,7400000.0,-0.13605388373561786
6145,4,3,107,7730000.0,-0.11938401629375454
6146,4,3,228,14500000.0,0.22260084001356237
6147,2,1,42,1690000.0,-0.42449310522967687
6148,3,3,131,18200000.0,0.4095054143617267
6150,5,4,320,25500000.0,0.7782630880756726
6151,3,2,200,9500000.0,-0.02997290910557863
6152,3,2,74,8870000.0,-0.0617972014945904
6153,4,3,83,8170000.0,-0.09715752637127013
6154,3,3,103,4670000.0,-0.2739591507546688
6155,2,36,42,1900000.0,-0.413885007766673
6156,4,2,138,8850000.0,-0.06280749649106696
6157,2,2,100,3800000.0,-0.31790698310139937
6158,2,1,30,1800000.0,-0.41893648274905576
6159,2,2,83,5170000.0,-0.24870177584275474
6160,2,2,131,68000000.0,2.9251399555883713
6161,3,1,80,3900000.0,-0.3128555081190165
6162,3,3,163,6360000.0,-0.18858922355239918
6163,2,1,33,1570000.0,-0.43055487520853625
6164,3,2,200,12000000.0,0.09631396545399187
6165,3,3,177,22600000.0,0.6317703135865708
6166,3,2,200,12000000.0,0.09631396545399187
6167,3,1,42,1750000.0,-0.42146222024024715
6168,3,2,60,2900000.0,-0.3633702579428447
6169,2,2,53,4550000.0,-0.28002092073352824
6170,2,1,60,3500000.0,-0.33306140804854784
6171,3,3,95,4050000.0,-0.30527829564544234
6172,3,2,60,5380000.0,-0.23809367837975082
6173,5,3,142,8160000.0,-0.09766267386950842
6174,3,1,72,3180000.0,-0.34922612799217284
6175,3,1,67,4480000.0,-0.2835569532211962
6176,3,2,80,3900000.0,-0.3128555081190165
6177,2,1,60,3420000.0,-0.3371025880344541
6178,5,4,150,8300000.000000001,-0.09059060889417242
6179,3,3,234,16000000.0,0.2983729647493047
6180,4,3,180,3500000.0,-0.33306140804854784
6181,2,1,43,1940000.0,-0.4118644177737198
6182,0,1,32,633000.0,-0.4778871957934633
6183,3,2,42,3000000.0,-0.35831878296046193
6184,2,1,60,1400000.0,-0.4391423826785871
6185,3,2,60,3750000.0,-0.32043272059259076
6186,3,2,180,13500000.0,0.17208609018973417
6187,4,4,300,22000000.0,0.6014614636922738
6188,4,2,278,14500000.0,0.22260084001356237
6189,2,1,60,1400000.0,-0.4391423826785871
6190,3,2,60,3750000.0,-0.32043272059259076
6191,4,4,300,22000000.0,0.6014614636922738
6192,4,2,278,14500000.0,0.22260084001356237
6193,3,3,100,4580000.0,-0.2785054782388134
6194,4,2,164,8080000.0,-0.10170385385541468
6195,3,1,93,4700000.0,-0.272443708259954
6196,2,1,36,2150000.0,-0.4012563203107159
6197,2,3,90,5500000.0,-0.23203190840089144
6198,2,1,48,6900000.0,-0.16131125864753196
6199,3,2,123,9000000.0,-0.055230284017492734
6200,4,3,78,6500000.0,-0.18151715857706324
6201,3,5,241,24500000.0,0.7277483382518444
6202,2,1,46,3980000.0,-0.30881432813311027
6203,4,3,118,7330000.0,-0.13958991622328581
6204,2,2,78,4640000.0,-0.27547459324938367
6205,4,3,300,16000000.0,0.2983729647493047
6206,2,1,40,2010000.0,-0.40832838528605186
6207,3,3,118,5500000.0,-0.23203190840089144
6208,2,1,35,1600000.0,-0.4290394327138214
6209,4,2,70,5510000.0,-0.23152676090265314
6210,4,2,124,4700000.0,-0.272443708259954
6211,3,2,100,4430000.0,-0.2860826907123876
6212,2,2,120,6500000.0,-0.18151715857706324
6213,3,1,92,2800000.0,-0.36842173292522756
6214,2,2,53,4860000.0,-0.26436134828814145
6215,3,2,80,5690000.0,-0.22243410593436408
6216,2,1,36,2470000.0,-0.3850916003670909
6217,4,3,264,51600000.0,2.0966980584775885
6218,3,2,83,4390000.0,-0.28810328070534075
6219,3,1,42,2560000.0,-0.3805452728829463
6220,5,4,130,8800000.0,-0.06533323398225838
6221,3,2,44,3640000.0,-0.32598934307321187
6222,2,1,36,3160000.0,-0.35023642298864943
6223,0,1,30,1330000.0,-0.442678415166255
6224,3,3,112,8500000.0,-0.08048765892940683
6225,5,3,143,8410000.0,-0.08503398641355137
6226,4,5,145,9000000.0,-0.055230284017492734
6227,5,3,230,16500000.0,0.3236303396612188
6228,3,1,42,1700000.0,-0.4239879577314386
6229,2,1,80,3000000.0,-0.35831878296046193
6230,3,2,66,5240000.0,-0.24516574335508676
6231,3,3,111,7080000.0,-0.15221860367924286
6232,4,3,160,8500000.0,-0.08048765892940683
6233,3,2,98,5330000.0,-0.2406194158709422
6234,5,4,200,10500000.0,0.02054184071824957
6235,5,4,280,16000000.0,0.2983729647493047
6236,2,2,75,3460000.0,-0.33508199804150096
6237,4,3,142,10200000.0,0.005387415771101109
6238,4,4,300,25000000.0,0.7530057131637584
6239,2,1,42,1700000.0,-0.4239879577314386
6240,3,2,90,5300000.0,-0.24213485836565707
6241,3,3,200,10900000.0,0.04074774064778085
6242,2,1,36,2150000.0,-0.4012563203107159
